snapped_at,price,market_cap,total_volume
2020-07-11 00:00:00 UTC,0.999672660888025,1100018698.5456731,283076626.0579369
2020-07-12 00:00:00 UTC,1.0001581489151523,1108808903.8666234,236616284.01884207
2020-07-13 00:00:00 UTC,0.9999559380572542,1108342350.1482303,250237780.69354948
2020-07-14 00:00:00 UTC,1.0001828632036152,1107133398.0999322,300858982.1001685
2020-07-15 00:00:00 UTC,0.9991970022695054,1100954441.8091235,289617670.16317683
2020-07-16 00:00:00 UTC,1.0001153160715401,1107994136.0053897,261130249.8208788
2020-07-17 00:00:00 UTC,1.0005074331179442,1105670919.577784,292522374.73341304
2020-07-18 00:00:00 UTC,1.000014037696874,1105525121.1327002,292466797.25869477
2020-07-19 00:00:00 UTC,0.9990098474428519,1123580301.1853998,276551077.83190644
2020-07-20 00:00:00 UTC,1.0000659959990694,1124222591.973487,312216676.7926827
2020-07-21 00:00:00 UTC,0.9994170230973684,1109330262.801889,382410793.4087905
2020-07-22 00:00:00 UTC,0.9996013552977295,1117656662.440425,308161493.5948944
2020-07-23 00:00:00 UTC,0.9997157361154735,1117412376.3059,312308499.32187027
2020-07-24 00:00:00 UTC,0.9985522954035756,1111666685.4305582,397573043.28400624
2020-07-25 00:00:00 UTC,0.9988032815301531,1109062843.9961011,362275810.9277988
2020-07-26 00:00:00 UTC,0.9981858395466434,1106484357.6707036,457604910.50018084
2020-07-27 00:00:00 UTC,0.9982098169249052,1166058591.6456563,487950518.07902604
2020-07-28 00:00:00 UTC,0.9970754736160403,1168067160.1914525,548627343.2749697
2020-07-29 00:00:00 UTC,0.9968405626790642,1167917744.0705433,457005008.7040159
2020-07-30 00:00:00 UTC,0.9990208089511713,1165546374.2830808,428073701.2984253
2020-07-31 00:00:00 UTC,0.9976038323905456,1145335232.2984748,438414588.8469227
2020-08-01 00:00:00 UTC,0.9991574945623206,1079713381.6320226,417906726.38067114
2020-08-02 00:00:00 UTC,0.9995793155075181,1087114065.7729323,541497204.6987658
2020-08-03 00:00:00 UTC,0.9985508969971925,1097449796.9699798,597271692.7860662
2020-08-04 00:00:00 UTC,0.9990557182949704,1084969022.8676772,456673103.0788176
2020-08-05 00:00:00 UTC,0.9994825858105585,1082620640.856064,379651060.685718
2020-08-06 00:00:00 UTC,1.0017719013817683,1080663525.1038458,402087845.6570755
2020-08-07 00:00:00 UTC,0.999670527372976,1093371177.3314512,358951487.41314274
2020-08-08 00:00:00 UTC,0.9992582650327314,1108253404.1808832,421848474.8720786
2020-08-09 00:00:00 UTC,0.9994978704358852,1147426899.5944264,375108948.26428616
2020-08-10 00:00:00 UTC,1.0003280476396585,1146087515.7526047,355355743.1187208
2020-08-11 00:00:00 UTC,0.9997521779624462,1123043260.7744231,520950327.5240727
2020-08-12 00:00:00 UTC,1.0005076549837333,1133850753.8488352,467907270.4956814
2020-08-13 00:00:00 UTC,0.9988592229152012,1161006416.978696,456314637.178322
2020-08-14 00:00:00 UTC,0.9990953778658325,1177494755.2865477,539201203.9194254
2020-08-15 00:00:00 UTC,1.000326361819151,1205711262.4834569,583098829.8342793
2020-08-16 00:00:00 UTC,0.9991392112569878,1201078658.2774494,417132164.54983735
2020-08-17 00:00:00 UTC,1.0003673611753687,1202780392.5956528,414636980.58114034
2020-08-18 00:00:00 UTC,0.9984933639128687,1218933979.1021347,501462218.91044587
2020-08-19 00:00:00 UTC,0.9985454221651382,1246578444.2031455,473374273.1901028
2020-08-20 00:00:00 UTC,1.0000318687377916,1276066353.7569458,461354374.61180127
2020-08-21 00:00:00 UTC,1.0000773760270159,1308639523.728695,453054402.9010838
2020-08-22 00:00:00 UTC,0.9996347792401267,1318000930.5146458,448270873.16397786
2020-08-23 00:00:00 UTC,0.999937157638972,1337354144.711165,387245756.92302084
2020-08-24 00:00:00 UTC,0.998890936300689,1355621233.419084,328593794.643848
2020-08-25 00:00:00 UTC,0.999771506023629,1362784249.768138,405766944.30905515
2020-08-26 00:00:00 UTC,1.0009262664802252,1382944810.458472,388951164.65805805
2020-08-27 00:00:00 UTC,0.9995162597448934,1400055980.5252311,350236981.7106605
2020-08-28 00:00:00 UTC,1.000242372962949,1425062753.358413,387320060.1230866
2020-08-29 00:00:00 UTC,1.0004783239457786,1426970999.7092268,421696139.282248
2020-08-30 00:00:00 UTC,0.9986201796839732,1461801398.6087902,343124716.67786485
2020-08-31 00:00:00 UTC,1.0020267925715236,1474977047.6541266,395937094.0659456
2020-09-01 00:00:00 UTC,0.9992648611816597,1478076251.8016133,423654990.61801106
2020-09-02 00:00:00 UTC,0.9969004340612179,1526243028.7079127,559780272.5215607
2020-09-03 00:00:00 UTC,0.9986442994573006,1521629075.9415684,687161717.7152021
2020-09-04 00:00:00 UTC,0.9988448898748373,1585737956.6690319,693411272.6871446
2020-09-05 00:00:00 UTC,1.00129394101989,1654937550.5016477,684252706.4975796
2020-09-06 00:00:00 UTC,1.0046819716856121,1697373902.1664443,814475976.0160651
2020-09-07 00:00:00 UTC,0.9997996193437562,1738405992.2687464,546556115.357817
2020-09-08 00:00:00 UTC,0.9995183539045774,1770732237.4398816,557004819.6992531
2020-09-09 00:00:00 UTC,1.003155674209069,1807864449.2229712,502079562.4300831
2020-09-10 00:00:00 UTC,1.000442927105615,1837881410.189869,603825001.3461837
2020-09-11 00:00:00 UTC,1.001498216525474,1851977261.2539766,585226498.0905051
2020-09-12 00:00:00 UTC,0.9998437067773658,1917867506.5807374,564587068.5988395
2020-09-13 00:00:00 UTC,1.0030096050982844,1960519721.8583548,502526820.1976441
2020-09-14 00:00:00 UTC,1.0008255335377496,1998726032.5454571,547654013.8366934
2020-09-15 00:00:00 UTC,1.0012263334093514,2019992601.2929616,702897607.1511428
2020-09-16 00:00:00 UTC,1.0007654886089237,2078905551.438918,663740043.5432696
2020-09-17 00:00:00 UTC,0.9976976246800079,2077721052.1765475,578911064.2276399
2020-09-18 00:00:00 UTC,0.9993926692753122,2108597204.2582428,631808319.0109358
2020-09-19 00:00:00 UTC,0.9994701726176157,2181447456.315563,540176769.0548201
2020-09-20 00:00:00 UTC,1.000037545911746,2286773731.0024242,691079131.3950043
2020-09-21 00:00:00 UTC,1.0007064875520548,2348242845.909112,468955027.32877946
2020-09-22 00:00:00 UTC,0.9983478030845184,2394979222.9095354,594962624.9936932
2020-09-23 00:00:00 UTC,1.0022821944057951,2401695866.3566384,429575553.2539131
2020-09-24 00:00:00 UTC,1.0001705882329055,2447227065.351407,635800336.4218718
2020-09-25 00:00:00 UTC,1.0000999193602222,2508029494.182501,519701104.3190181
2020-09-26 00:00:00 UTC,0.9996564671837846,2510442216.441124,475119862.0011389
2020-09-27 00:00:00 UTC,0.9999029395452942,2551472974.149285,421298934.11169034
2020-09-28 00:00:00 UTC,1.0009524419844216,2602973322.6174245,398987274.23670626
2020-09-29 00:00:00 UTC,0.9971921940552578,2529880667.600386,379554866.3840065
2020-09-30 00:00:00 UTC,0.9997320983911974,2537998073.96049,358093454.6357782
2020-10-01 00:00:00 UTC,0.9996226932488178,2533716802.4001675,365642441.5292608
2020-10-02 00:00:00 UTC,1.000676165822398,2538189510.251488,455268012.3809753
2020-10-03 00:00:00 UTC,1.0012204934435518,2596747526.7960434,447812401.95653135
2020-10-04 00:00:00 UTC,0.9994380420244251,2635139058.2203774,324184525.25681823
2020-10-05 00:00:00 UTC,1.000764967859936,2647091929.9027305,340770435.047733
2020-10-06 00:00:00 UTC,1.0010523476793063,2669784990.243413,376523722.22199583
2020-10-07 00:00:00 UTC,1.0016794295261517,2677147190.387536,462375518.12668824
2020-10-08 00:00:00 UTC,1.0007538924575372,2713582993.421501,397866902.4177938
2020-10-09 00:00:00 UTC,0.999879372881797,2813795125.0234222,459710256.92190325
2020-10-10 00:00:00 UTC,0.9991775982580692,2816482258.1215577,506983508.1155913
2020-10-11 00:00:00 UTC,0.9987544533524086,2860465292.3847547,460661132.65752524
2020-10-12 00:00:00 UTC,1.0003809752998225,2862636123.8835363,403298970.7126014
2020-10-13 00:00:00 UTC,1.0002535610357304,2848010176.608114,463073380.6695121
2020-10-14 00:00:00 UTC,0.9994227081732736,2780366831.515434,428266624.74881333
2020-10-15 00:00:00 UTC,1.000924538288859,2758342399.1525545,444683001.72699815
2020-10-16 00:00:00 UTC,0.9995961608884646,2744150812.0941772,418789142.94408035
2020-10-17 00:00:00 UTC,0.9986836503166967,2708757171.9562745,442591820.48686606
2020-10-18 00:00:00 UTC,1.0006928230876986,2712475151.749408,328079268.62254155
2020-10-19 00:00:00 UTC,1.0006727823058796,2735872028.0376205,309328259.89444435
2020-10-20 00:00:00 UTC,1.0008163404252237,2743403339.074171,429786866.16649514
2020-10-21 00:00:00 UTC,0.9990438336137627,2737764421.015868,485646772.29907477
2020-10-22 00:00:00 UTC,0.9953303688334906,2793509638.933859,660064539.1070497
2020-10-23 00:00:00 UTC,0.9966122989985257,2788502061.450738,632023986.6993785
2020-10-24 00:00:00 UTC,0.999926396931843,2761599310.137967,500052123.99232036
2020-10-25 00:00:00 UTC,0.9997404389319519,2791642605.417038,380748415.8993595
2020-10-26 00:00:00 UTC,0.9986435305907274,2812099248.1348467,376820388.5968539
2020-10-27 00:00:00 UTC,0.998803656605262,2780171009.456109,4962063863.395723
2020-10-28 00:00:00 UTC,0.9996028892380239,2815626165.085987,531592769.7764741
2020-10-29 00:00:00 UTC,1.000616987084448,2845042314.1590133,525161804.5341472
2020-10-30 00:00:00 UTC,0.9991438876931602,2889448405.1759305,452396009.3139229
2020-10-31 00:00:00 UTC,0.9960534456979083,2886046069.208216,420706141.6272306
2020-11-01 00:00:00 UTC,0.9980758765287192,2937044138.621619,368803111.5216607
2020-11-02 00:00:00 UTC,0.9976643932682804,2935020080.8210106,351004616.49778277
2020-11-03 00:00:00 UTC,0.9981074744484321,2941412397.399404,449017365.4835612
2020-11-04 00:00:00 UTC,0.9992731705329225,2925280467.3561506,468789080.7593926
2020-11-05 00:00:00 UTC,0.999407880399336,2895425436.8941345,472589111.1535418
2020-11-06 00:00:00 UTC,0.9973042175243978,2874608521.930977,590703162.7612714
2020-11-07 00:00:00 UTC,0.9979301928071462,2861131229.511066,648683181.8738594
2020-11-08 00:00:00 UTC,0.9982514358316577,2894648969.5961046,625010245.5738231
2020-11-09 00:00:00 UTC,0.9994890517868295,2885939648.0626564,501107126.01392156
2020-11-10 00:00:00 UTC,0.9999006704466064,2852111119.331225,688153346.342306
2020-11-11 00:00:00 UTC,0.9981437113448737,2837068623.0312614,554537460.246881
2020-11-12 00:00:00 UTC,0.9982137881833406,2837664545.069986,505977732.17874414
2020-11-13 00:00:00 UTC,0.9982846299455476,2814909576.684655,583772088.914414
2020-11-14 00:00:00 UTC,0.9995578778125989,2814609667.091551,619171176.9208605
2020-11-15 00:00:00 UTC,0.9990574634481446,2831723901.8477345,722416594.4252164
2020-11-16 00:00:00 UTC,1.0006798920378457,2828793298.3135285,486330411.92851555
2020-11-17 00:00:00 UTC,0.9980196390764678,2833905446.6232657,539265245.7230213
2020-11-18 00:00:00 UTC,0.9985568055193224,2785897567.7697573,652796234.2204152
2020-11-19 00:00:00 UTC,0.9994735400422438,2803800472.3766093,791752947.8265638
2020-11-20 00:00:00 UTC,0.999588309817459,2800505795.8141785,573967793.06767
2020-11-21 00:00:00 UTC,0.9986499881186743,2814073314.116892,649969612.4559406
2020-11-22 00:00:00 UTC,0.9973565719780826,2847988467.941127,702393748.282224
2020-11-23 00:00:00 UTC,0.9967233120011282,2877288663.70948,765793658.4324186
2020-11-24 00:00:00 UTC,0.9979423497295987,2869297041.7482777,748966235.0921167
2020-11-25 00:00:00 UTC,0.9974519348172106,2857242351.562488,843680149.3435756
2020-11-26 00:00:00 UTC,0.9991836163186216,2885506624.348203,754267650.6125286
2020-11-27 00:00:00 UTC,1.0012388022463605,2900492931.940236,1247304619.8463745
2020-11-28 00:00:00 UTC,1.0015837424709837,2914579537.113164,702976130.2956885
2020-11-29 00:00:00 UTC,0.9987218217410161,2970456072.152811,532747488.3452737
2020-11-30 00:00:00 UTC,0.9996996969608474,2969654630.4998374,505414899.7923547
2020-12-01 00:00:00 UTC,0.996558034366188,2974088272.961142,819894318.4737628
2020-12-02 00:00:00 UTC,1.0013830743492949,2986024736.745097,882866286.6329955
2020-12-03 00:00:00 UTC,0.9998729074002953,2973689219.1764083,716902301.2777864
2020-12-04 00:00:00 UTC,0.9992397110568969,2976771003.2500863,636646217.0653131
2020-12-05 00:00:00 UTC,0.9996582380884946,3024346244.112244,647779138.799814
2020-12-06 00:00:00 UTC,1.0009416151229398,3054098687.308913,543889222.698248
2020-12-07 00:00:00 UTC,0.9995793806299861,3082126093.0898714,503877564.49554366
2020-12-08 00:00:00 UTC,1.0001278908290332,3072555830.8456736,538378607.3306541
2020-12-09 00:00:00 UTC,1.0000134471797717,3090738841.3156295,640475073.2175822
2020-12-10 00:00:00 UTC,1.0003104004662084,3088976237.204413,694573554.014333
2020-12-11 00:00:00 UTC,1.0003512371162155,3094211682.9142375,579636682.771572
2020-12-12 00:00:00 UTC,1.0000524170749365,3148910616.29382,612595168.26979
2020-12-13 00:00:00 UTC,0.9996192735551841,3221104234.934487,580851212.1851715
2020-12-14 00:00:00 UTC,1.000654591850414,3271544009.0292277,554573659.2883922
2020-12-15 00:00:00 UTC,0.9989771380061672,3281248612.6813374,518187223.32843304
2020-12-16 00:00:00 UTC,1.000058109016203,3287513028.6261783,607924540.2882618
2020-12-17 00:00:00 UTC,0.9976351588813638,3315561176.6921782,815281154.2711381
2020-12-18 00:00:00 UTC,1.0007322637431975,3294373041.371436,1138466129.4277132
2020-12-19 00:00:00 UTC,1.0008015205091683,3298168361.1208625,872536572.9388162
2020-12-20 00:00:00 UTC,0.9997133561923871,3383803900.3553276,773947749.3203502
2020-12-21 00:00:00 UTC,0.9993698376563123,3367310807.568297,746197640.5427605
2020-12-22 00:00:00 UTC,0.99695514412162,3354936550.195095,881597851.3159701
2020-12-23 00:00:00 UTC,1.0021717844244304,3382198127.8024282,1076390262.6837974
2020-12-24 00:00:00 UTC,1.0025962328849,3456806893.283377,1049431948.3124917
2020-12-25 00:00:00 UTC,1.0021470060461446,3560032067.6825166,861832781.4304547
2020-12-26 00:00:00 UTC,1.0002261966543207,3556134257.378951,827657720.2654791
2020-12-27 00:00:00 UTC,1.0013502324400712,3567381017.3771996,888919878.760487
2020-12-28 00:00:00 UTC,0.9985212889313004,3622545891.9992285,1243509136.9558241
2020-12-29 00:00:00 UTC,1.0030155410972639,3681723725.312681,1114721515.0966094
2020-12-30 00:00:00 UTC,1.0032934424537712,3731970717.6332045,1258085332.132933
2020-12-31 00:00:00 UTC,1.0006530822797923,3705248341.6775026,1337175783.38338
2021-01-01 00:00:00 UTC,1.0014906084668167,3925840105.2082787,1328183557.2887115
2021-01-02 00:00:00 UTC,0.9994827791130811,4123724902.2271843,1017242929.1513487
2021-01-03 00:00:00 UTC,1.002601259400023,4128120369.150497,2583430277.68105
2021-01-04 00:00:00 UTC,0.9965639082258263,4227905606.022351,8822770342.644243
2021-01-05 00:00:00 UTC,0.9808943193723147,4254328706.9059496,2612543382.271602
2021-01-06 00:00:00 UTC,0.9999673121710855,4372477494.602853,1757530396.6609378
2021-01-07 00:00:00 UTC,1.000257719476318,4383223919.999994,1824927971.9570255
2021-01-08 00:00:00 UTC,1.0038305490576833,4487166194.893721,2281564713.4522996
2021-01-09 00:00:00 UTC,1.0013946457621614,4569415836.970623,2329460190.6595893
2021-01-10 00:00:00 UTC,0.9986514945642958,4756435704.08813,1530080056.748359
2021-01-11 00:00:00 UTC,1.0017748548493897,4823053784.678522,1911614658.0474405
2021-01-12 00:00:00 UTC,1.0037355736018048,4827132057.482812,3405425027.144373
2021-01-13 00:00:00 UTC,1.0030626259102515,4783652038.103683,2030048039.104106
2021-01-14 00:00:00 UTC,1.002332080230294,4762603311.208288,1717314418.553346
2021-01-15 00:00:00 UTC,1.0037235586606632,4828960535.356582,1847482881.567884
2021-01-16 00:00:00 UTC,1.00170040030678,4876847232.563923,2488663054.823596
2021-01-17 00:00:00 UTC,1.0004455946387552,5042504749.588362,1703443275.8119874
2021-01-18 00:00:00 UTC,0.9977164065535541,5073254051.47403,1463652514.7873156
2021-01-19 00:00:00 UTC,0.9995710762032741,5130649762.345672,1401769173.96061
2021-01-20 00:00:00 UTC,0.9944315615856414,5144419415.794786,2043897136.1176386
2021-01-21 00:00:00 UTC,1.0015223442123866,5295657476.162421,1814835507.2740333
2021-01-22 00:00:00 UTC,1.0001832166728162,5371877612.754116,2321675004.1091356
2021-01-23 00:00:00 UTC,1.001389397096311,5517506426.223048,2463903785.088229
2021-01-24 00:00:00 UTC,0.9996681217219734,5594771753.147792,1312943569.856355
2021-01-25 00:00:00 UTC,1.0008067267035035,5604626118.4117985,1345891280.6663795
2021-01-26 00:00:00 UTC,0.9990399783495205,5538707947.677226,1647358191.4030159
2021-01-27 00:00:00 UTC,0.9998673338225953,5423438351.781103,1660151401.3448236
2021-01-28 00:00:00 UTC,1.0005503726351923,5500492872.854882,10157399997.264395
2021-01-29 00:00:00 UTC,0.9927445209254281,5648928084.022703,1557540149.9242077
2021-01-30 00:00:00 UTC,0.9977962959890639,5838749940.04343,2526272822.5546975
2021-01-31 00:00:00 UTC,0.9965047694774088,5835791902.409501,1387220618.3041587
2021-02-01 00:00:00 UTC,0.9972769381297606,5890426384.544125,1169828540.3366117
2021-02-02 00:00:00 UTC,0.9981778513589739,5881863611.134356,1427311933.9437847
2021-02-03 00:00:00 UTC,0.9989742383267867,5950883380.064344,1794940995.148829
2021-02-04 00:00:00 UTC,0.999675695892607,6087940607.564829,1872069849.3226407
2021-02-05 00:00:00 UTC,0.9951192439584959,6178741214.817772,1905187282.952364
2021-02-06 00:00:00 UTC,1.0009691571022041,6322831601.475887,1769369117.032588
2021-02-07 00:00:00 UTC,1.0005846939887308,6433917491.041055,1850193645.8921485
2021-02-08 00:00:00 UTC,0.9956883031989143,6476719261.728173,1819644060.6393359
2021-02-09 00:00:00 UTC,1.0022510075876712,6517634647.082634,2388073715.775207
2021-02-10 00:00:00 UTC,1.0015524870201002,6627096518.326073,2183956972.9045305
2021-02-11 00:00:00 UTC,0.9967785933736666,6763193828.535331,2172834506.297717
2021-02-12 00:00:00 UTC,0.9968832423756454,6913660759.284011,2003144935.0622401
2021-02-13 00:00:00 UTC,0.9990964028294615,7027287391.27018,2103955373.1165996
2021-02-14 00:00:00 UTC,0.9993562097938669,7190053397.070977,2203423983.657174
2021-02-15 00:00:00 UTC,0.9963685978844341,7433772485.924815,1893595575.0592654
2021-02-16 00:00:00 UTC,0.9993443427345468,7427673930.147296,2142633581.879176
2021-02-17 00:00:00 UTC,1.0014846444546581,7456620805.750919,2043101467.0830586
2021-02-18 00:00:00 UTC,0.9990773522611268,7262343574.952406,2089602044.258629
2021-02-19 00:00:00 UTC,1.0020460348463043,7346658146.765577,2073385973.356133
2021-02-20 00:00:00 UTC,1.0050462652355499,7555406943.939532,2321677405.742254
2021-02-21 00:00:00 UTC,1.0087647084211564,7733340119.667788,2535209690.7369847
2021-02-22 00:00:00 UTC,1.0026040214683123,7866158100.973781,1882604417.746181
2021-02-23 00:00:00 UTC,1.0055739997226145,8032612636.103109,3635204386.6176386
2021-02-24 00:00:00 UTC,1.0059974877120352,8125731411.270128,4689510311.625016
2021-02-25 00:00:00 UTC,1.0049658152023635,8404744817.241417,2926855932.8216524
2021-02-26 00:00:00 UTC,0.9926747771808678,8448299264.704907,2297031675.5165515
2021-02-27 00:00:00 UTC,1.007008110584309,8885825463.25216,2596326921.9836593
2021-02-28 00:00:00 UTC,1.009084432701097,8973026510.162157,1777767769.322709
2021-03-01 00:00:00 UTC,0.9972352415967646,9003494922.920973,2405474885.1310687
2021-03-02 00:00:00 UTC,1.0026038727583477,9053683777.002365,2182083479.115926
2021-03-03 00:00:00 UTC,1.006162667672722,8959115661.788998,1944764133.1158638
2021-03-04 00:00:00 UTC,0.9969030471027999,8823613106.805069,1850863954.4861872
2021-03-05 00:00:00 UTC,1.0095295404690023,8902532162.51189,2058568240.8886685
2021-03-06 00:00:00 UTC,1.0044801017898486,8894751158.482338,1944953565.1172473
2021-03-07 00:00:00 UTC,1.00004495198052,9032233273.946411,1217712804.8221512
2021-03-08 00:00:00 UTC,1.0024270474350858,9176406818.472105,1266665111.2774973
2021-03-09 00:00:00 UTC,1.0036598451442194,9145091358.233006,1388309439.610572
2021-03-10 00:00:00 UTC,1.0017895864080708,9150186674.592384,1605583799.3808465
2021-03-11 00:00:00 UTC,0.9978938465431584,9201978686.7138,1474159583.4605677
2021-03-12 00:00:00 UTC,0.9991359466706182,9319995199.601757,1529882540.2342496
2021-03-13 00:00:00 UTC,1.0013004938797547,9346257994.862656,1956649534.9221096
2021-03-14 00:00:00 UTC,1.0001946793985093,9441975283.504192,1992432779.2515612
2021-03-15 00:00:00 UTC,0.9941177596937985,9410543236.68596,1508713165.520305
2021-03-16 00:00:00 UTC,0.9995327059584479,9519577208.063923,1824902516.2523031
2021-03-17 00:00:00 UTC,1.0061237229622233,9518430137.64325,1762421242.0315874
2021-03-18 00:00:00 UTC,1.0039799812538315,9603930632.686089,1783092757.453282
2021-03-19 00:00:00 UTC,1.0037380821169943,9735135431.104248,1406159688.2519681
2021-03-20 00:00:00 UTC,1.000935152156741,9995845147.429546,1429286997.3873203
2021-03-21 00:00:00 UTC,1.0007006714434574,10047460400.69455,1153863736.4091437
2021-03-22 00:00:00 UTC,1.0037714831149223,10222586940.02875,1250268662.889638
2021-03-23 00:00:00 UTC,1.0013927367002986,10262107981.295486,1523503520.5674694
2021-03-24 00:00:00 UTC,0.9993339581428111,10297325819.502125,1597298271.8828883
2021-03-25 00:00:00 UTC,1.0003118251171248,10378845922.447048,1998164912.5764756
2021-03-26 00:00:00 UTC,0.9999520864225984,10525664762.637266,1750411685.2147138
2021-03-27 00:00:00 UTC,1.0030460030886108,10839740837.13481,1623914872.2459357
2021-03-28 00:00:00 UTC,1.000058167439249,10899687714.941328,1606554237.6762474
2021-03-29 00:00:00 UTC,1.0013425585715812,10989945486.61024,1192293696.6954603
2021-03-30 00:00:00 UTC,1.0035157886304866,10809771379.204071,1615033078.1749063
2021-03-31 00:00:00 UTC,1.00069294953662,10903519641.173302,1452816285.8463438
2021-04-01 00:00:00 UTC,0.9990316334390995,10825119295.695835,1506219366.906718
2021-04-02 00:00:00 UTC,0.9997174509434927,10874663109.108192,1458168422.213789
2021-04-03 00:00:00 UTC,0.9988782746327748,10920631184.154629,1565194408.3361483
2021-04-04 00:00:00 UTC,0.9954684047379396,10814220927.238144,1547584027.5909579
2021-04-05 00:00:00 UTC,1.000418175589247,11072379392.678122,1220050349.264537
2021-04-06 00:00:00 UTC,0.9995305686004268,11039896701.066778,1341480945.7109308
2021-04-07 00:00:00 UTC,0.9998567004824946,10937004459.000566,1447443053.7194757
2021-04-08 00:00:00 UTC,0.9985358718598235,11025108742.871372,1689134739.7204864
2021-04-09 00:00:00 UTC,1.001344379784624,11178287475.748632,1487482374.5328546
2021-04-10 00:00:00 UTC,1.0012366370700763,11219365821.476778,1297781178.932301
2021-04-11 00:00:00 UTC,1.0015155814657648,11185465356.753798,1530855579.1702342
2021-04-12 00:00:00 UTC,1.0017476148725126,11280826363.906288,1237548672.0287385
2021-04-13 00:00:00 UTC,1.0001568131189003,11011222093.621447,1572582678.3459134
2021-04-14 00:00:00 UTC,1.0013376069457904,11159853205.401423,2796929770.476705
2021-04-15 00:00:00 UTC,0.9999282376835286,11487127274.016626,2424352048.737573
2021-04-16 00:00:00 UTC,0.999893831092283,11602388663.572771,1800585366.140211
2021-04-17 00:00:00 UTC,0.9985936670331128,11970285414.23993,2671479847.2685447
2021-04-18 00:00:00 UTC,1.0002436393483567,12314666876.613438,1873636162.8898432
2021-04-19 00:00:00 UTC,0.999799520101216,12649880206.719316,3870261755.0832877
2021-04-20 00:00:00 UTC,0.999521920255775,12763424151.920591,3363722796.492738
2021-04-21 00:00:00 UTC,0.9985144878625533,13003119763.966028,2366393732.705452
2021-04-22 00:00:00 UTC,0.9995208473149434,13084305484.786802,2896583130.7989936
2021-04-23 00:00:00 UTC,1.0025994493687587,13106028086.899845,2985067470.546589
2021-04-24 00:00:00 UTC,1.0011830450633254,13264415771.202353,3793614832.5450797
2021-04-25 00:00:00 UTC,0.9983083850815774,13527497524.34261,1774353972.8464398
2021-04-26 00:00:00 UTC,0.9995893452719633,13667640425.663292,1696994804.954846
2021-04-27 00:00:00 UTC,1.0007963565756348,13775379892.178226,2317340805.9447665
2021-04-28 00:00:00 UTC,0.9985809680430197,13879528332.317007,1974756347.7679195
2021-04-29 00:00:00 UTC,1.000601652273028,13917317509.708992,1971921654.1922357
2021-04-30 00:00:00 UTC,1.0014708751455363,14603752839.431124,1796835293.1905515
2021-05-01 00:00:00 UTC,1.0006265514854802,14671379802.829935,1860149010.2527225
2021-05-02 00:00:00 UTC,0.9998394290815192,14711500830.430014,1662978519.9284441
2021-05-03 00:00:00 UTC,0.9995728726863571,14681097408.935537,1336953065.95482
2021-05-04 00:00:00 UTC,0.9999726977910727,14645727408.757095,2494538737.710298
2021-05-05 00:00:00 UTC,0.9925838588469663,14864602401.025282,2655130306.72285
2021-05-06 00:00:00 UTC,1.00044951372441,15078309685.526117,2967614198.3709807
2021-05-07 00:00:00 UTC,0.9970996598410437,15095243417.581223,2383566104.7533197
2021-05-08 00:00:00 UTC,1.0024741310848053,15175582508.939072,2254832587.8493876
2021-05-09 00:00:00 UTC,1.0012773964048622,15411075861.345764,2321167569.327604
2021-05-10 00:00:00 UTC,0.9992296222656204,15685227316.528692,2815839836.8843956
2021-05-11 00:00:00 UTC,0.9990277428398573,15693277010.178776,3399328410.254523
2021-05-12 00:00:00 UTC,1.0018008648423171,15739931852.9805,2846682850.153807
2021-05-13 00:00:00 UTC,0.9923164539970946,15720985268.477211,4151537586.5996785
2021-05-14 00:00:00 UTC,1.0058820331884666,16040203996.556343,5299857695.220318
2021-05-15 00:00:00 UTC,1.0000800269577659,16300886623.744558,3860729122.8846116
2021-05-16 00:00:00 UTC,1.0047588099246039,16506100925.921581,3414917864.8580666
2021-05-17 00:00:00 UTC,1.0109887312805184,16551787203.888527,4458038870.106681
2021-05-18 00:00:00 UTC,1.00158809071858,17010869514.355076,4427081440.980453
2021-05-19 00:00:00 UTC,1.0017199118044837,17015755724.35774,3063950989.8337646
2021-05-20 00:00:00 UTC,0.9966865371407988,17448183840.274864,9544688366.01949
2021-05-21 00:00:00 UTC,0.994089643968968,18304414336.56181,6906158126.989912
2021-05-22 00:00:00 UTC,0.9970977756119855,19503925133.622093,6422604224.043231
2021-05-23 00:00:00 UTC,0.9980927708983216,19863377445.61387,4668136996.868838
2021-05-24 00:00:00 UTC,0.9997997490008425,20479394910.453564,7203579906.878368
2021-05-25 00:00:00 UTC,1.0003101654565583,20822322852.923393,5897963011.644626
2021-05-26 00:00:00 UTC,0.9992174942161505,20894350190.067165,4396819013.531104
2021-05-27 00:00:00 UTC,0.9996993852391354,21629088335.485847,3811840311.9315767
2021-05-28 00:00:00 UTC,1.000133285908566,22028910595.869316,3450728598.9924717
2021-05-29 00:00:00 UTC,1.0056512893622975,22237952997.395096,4026301563.4643903
2021-05-30 00:00:00 UTC,0.9962843772448616,22197384368.265133,4601662544.14052
2021-05-31 00:00:00 UTC,1.0004349271089625,22426127684.85562,4255013571.5792856
2021-06-01 00:00:00 UTC,1.0017286032156016,22704685390.73409,3165796909.3096766
2021-06-02 00:00:00 UTC,1.0006914837242176,22715036496.804707,2749652667.001661
2021-06-03 00:00:00 UTC,0.9980672301665289,22759949916.48939,2358133270.86172
2021-06-04 00:00:00 UTC,1.002763205745533,22905883547.77688,3003783256.381125
